Date,CAT,GE,HON,KO,PEP,PG
2014-01-28,68.40025329589844,100.77862548828125,63.413818359375,26.860172271728516,58.0924186706543,56.830623626708984
2014-01-29,67.03179168701172,100.10568237304688,62.91604995727539,26.189868927001953,56.6104850769043,55.77461242675781
2014-01-30,68.9402084350586,100.93695831298828,64.2901840209961,26.37645721435547,57.21737289428711,55.221466064453125
2014-01-31,69.46543884277344,99.47235870361328,63.96065139770508,26.134584426879883,56.709266662597656,55.041847229003906
2014-02-03,68.36325073242188,96.38488006591797,62.221927642822266,25.706151962280273,55.44609832763672,54.380958557128906
2014-02-04,68.42244720458984,97.2557144165039,62.930057525634766,25.899629592895508,55.62250518798828,54.6611213684082
2014-02-05,68.02300262451172,97.05780792236328,62.810874938964844,25.98946189880371,56.045928955078125,54.91974639892578
2014-02-06,69.40625762939453,98.75985717773438,63.897518157958984,26.27970314025879,56.02476119995117,55.243011474609375
2014-02-07,70.17554473876953,99.70987701416016,65.31376647949219,26.224422454833984,56.6104850769043,55.53755187988281
2014-02-10,69.9018325805664,99.15567016601562,65.096435546875,26.652854919433594,56.87863540649414,56.05477523803711
2014-02-11,70.24210357666016,100.65987396240234,66.01487731933594,26.70123291015625,57.33735656738281,56.63667678833008
2014-02-12,71.13713836669922,100.50152587890625,66.10601806640625,26.611398696899414,57.506690979003906,55.6668586730957
2014-02-13,71.0927505493164,100.6994400024414,66.27425384521484,26.70814323425293,56.23646545410156,55.88956069946289
2014-02-14,71.41824340820312,101.88693237304688,66.33036804199219,26.90162467956543,55.10737228393555,57.0389404296875
2014-02-18,71.4256362915039,101.53065490722656,66.14806365966797,25.892723083496094,55.17087173461914,56.01166915893555
2014-02-19,71.16674041748047,100.54112243652344,65.16654205322266,25.637039184570312,54.40871047973633,56.133811950683594
2014-02-20,71.69193267822266,100.3015365600586,65.59420776367188,25.775249481201172,55.0509147644043,55.97575378417969
2014-02-21,72.12095642089844,99.58279418945312,65.85362243652344,25.69232749938965,55.19910430908203,56.01166915893555
2014-02-24,71.9878158569336,100.9803237915039,65.73440551757812,25.91347312927246,55.66486358642578,55.93265914916992
2014-02-25,71.3146743774414,100.90048217773438,66.12890625,26.10004234313965,55.911834716796875,56.11943054199219
2014-02-26,71.89905548095703,101.02024841308594,66.12187957763672,26.169139862060547,55.5025520324707,55.93265914916992
2014-02-27,71.52919006347656,101.81886291503906,66.48116302490234,26.307342529296875,55.7989501953125,56.16974639892578
2014-02-28,71.72888946533203,101.69902801513672,66.53050231933594,26.397178649902344,56.50462341308594,56.50736999511719
2014-03-03,71.24070739746094,100.3015365600586,65.93169403076172,26.341896057128906,56.11650466918945,55.6596794128418
2014-03-04,71.7658920288086,102.417724609375,66.64320373535156,26.473194122314453,57.05506134033203,56.35651779174805
2014-03-05,71.28507995605469,103.5357666015625,66.68545532226562,26.500829696655273,57.64352035522461,55.90392303466797
2014-03-06,72.19493865966797,104.69371795654297,66.74887084960938,26.583755493164062,57.799861907958984,56.07633590698242
2014-03-07,71.78809356689453,104.33436584472656,67.23494720458984,26.639039993286133,57.963314056396484,56.30621337890625
2014-03-10,71.56620788574219,103.97496032714844,67.10110473632812,26.70814323425293,58.08415985107422,56.413970947265625
2014-03-11,71.63274383544922,103.41598510742188,66.29801177978516,26.81179428100586,58.8516960144043,56.71567153930664
2014-03-12,71.61795043945312,102.85699462890625,66.1148452758789,26.794382095336914,58.382633209228516,56.92402648925781
2014-03-13,70.7229232788086,101.1799545288086,65.41036224365234,26.44612693786621,58.133880615234375,56.888092041015625
2014-03-14,70.5602035522461,100.26162719726562,64.81858825683594,26.585432052612305,57.56534957885742,56.73722839355469
2014-03-17,70.76731872558594,101.53935241699219,65.79781341552734,26.655086517333984,58.31155014038086,57.35504150390625
2014-03-18,71.3146743774414,102.417724609375,66.04439544677734,26.745620727539062,58.240501403808594,57.30474853515625
2014-03-19,71.04098510742188,100.94038391113281,65.43853759765625,26.564533233642578,57.82826614379883,56.59356689453125
2014-03-20,71.16674041748047,100.90048217773438,65.48081970214844,26.780445098876953,58.17652893066406,56.26309585571289
2014-03-21,72.03958892822266,101.41954803466797,65.50900268554688,26.773494720458984,58.37552261352539,55.947021484375
2014-03-24,71.64012908935547,101.45948791503906,64.7904281616211,26.745620727539062,58.19783401489258,56.967105865478516
2014-03-25,72.9272232055664,102.61743927001953,65.12152862548828,26.89885711669922,58.56027603149414,57.33348083496094
2014-03-26,72.34284973144531,102.29798126220703,63.99433898925781,26.89189338684082,58.89432907104492,57.110809326171875
2014-03-27,72.82367706298828,103.05660247802734,63.61396408081055,27.038150787353516,58.6597900390625,57.218536376953125
2014-03-28,73.51899719238281,103.33611297607422,64.02957916259766,27.12870216369629,58.951171875,57.297584533691406
2014-03-31,73.50418853759766,103.37606048583984,65.3469467163086,26.926715850830078,59.342071533203125,57.90099334716797
2014-04-01,73.82966613769531,103.29617309570312,65.6991958618164,26.752593994140625,58.90141296386719,57.714229583740234
2014-04-02,75.9156265258789,103.97496032714844,66.13597869873047,26.69686508178711,58.794822692871094,57.563350677490234
2014-04-03,75.85643768310547,104.73365020751953,66.41776275634766,26.51578140258789,58.92273712158203,57.54182815551758
2014-04-04,75.57537078857422,103.8951187133789,65.74853515625,26.620256423950195,58.69533920288086,57.30474853515625
2014-04-07,74.79130554199219,103.21636199951172,64.74111938476562,26.89885711669922,59.633426666259766,57.82197952270508
2014-04-08,75.73811340332031,102.81706237792969,64.7904281616211,27.093873977661133,59.320716857910156,58.439762115478516
2014-04-09,76.18191528320312,103.6156234741211,65.66398620605469,27.15656089782715,59.633426666259766,58.54034423828125
2014-04-10,75.6419448852539,102.13826751708984,64.34661865234375,27.086912155151367,59.42732238769531,58.25299835205078
2014-04-11,75.04278564453125,101.53935241699219,63.684391021728516,26.905826568603516,59.09333419799805,58.01594924926758
2014-04-14,76.02657318115234,102.65733337402344,64.05073547363281,26.975467681884766,59.3775634765625,58.051876068115234
2014-04-15,75.8194580078125,103.09656524658203,64.60726928710938,27.985393524169922,59.668941497802734,58.07341003417969
2014-04-16,76.58584594726562,104.29441833496094,65.72737884521484,28.270952224731445,60.2446174621582,58.65530014038086
2014-04-17,76.51143646240234,106.05131530761719,65.58648681640625,28.361513137817383,60.7989616394043,58.73432922363281
2014-04-21,76.37007141113281,106.17108917236328,65.642822265625,28.382400512695312,61.05479049682617,58.590667724609375
2014-04-22,77.15132141113281,106.13114929199219,65.75556182861328,28.354537963867188,60.507564544677734,58.367958068847656
2014-04-23,76.92066192626953,105.49229431152344,66.24165344238281,28.368467330932617,60.699466705322266,58.189823150634766
2014-04-24,78.3343734741211,105.65200805664062,65.95985412597656,28.347566604614258,60.77763366699219,58.76187515258789
2014-04-25,77.89542388916016,106.21102905273438,65.26943969726562,28.563499450683594,60.585750579833984,58.95016098022461
2014-04-28,77.575439453125,106.92976379394531,65.13562774658203,28.57740592956543,61.70151901245117,60.05802536010742
2014-04-29,78.34925079345703,106.8498764038086,65.14263916015625,28.25704002380371,60.94820785522461,59.695980072021484
2014-04-30,78.42366027832031,107.36896514892578,65.44559478759766,28.410259246826172,61.04058074951172,59.77560043334961
2014-05-01,78.1781005859375,106.88983154296875,64.98062133789062,28.403295516967773,60.81315231323242,59.623573303222656
2014-05-02,78.13346862792969,106.53043365478516,65.07220458984375,28.521697998046875,60.77763366699219,59.31943130493164
2014-05-05,77.7688980102539,106.13114929199219,65.24128723144531,28.389362335205078,61.05479049682617,59.16012191772461
2014-05-06,77.28526306152344,104.57391357421875,64.51566314697266,28.20132064819336,60.671016693115234,58.74737548828125
2014-05-07,77.84329986572266,105.93153381347656,65.45967864990234,28.49384307861328,61.687313079833984,59.44252014160156
2014-05-08,78.08139038085938,105.57215118408203,65.48784637451172,28.368467330932617,61.58781051635742,59.493221282958984
2014-05-09,78.17068481445312,105.49229431152344,65.37513732910156,28.465986251831055,61.95024490356445,59.659767150878906
2014-05-12,79.0189208984375,107.20923614501953,66.49525451660156,28.431150436401367,61.77968978881836,59.181861877441406
2014-05-13,79.72576904296875,107.48872375488281,66.37548065185547,28.633150100708008,61.99289321899414,59.094970703125
2014-05-14,79.26445770263672,106.8498764038086,65.3328857421875,28.479902267456055,61.715694427490234,58.77634811401367
2014-05-15,78.11860656738281,106.21102905273438,64.21979522705078,28.222211837768555,60.9339714050293,58.312923431396484
2014-05-16,78.89241027832031,106.49052429199219,64.24797058105469,28.479902267456055,61.50252151489258,58.16810607910156
2014-05-19,78.41622161865234,106.25093841552734,64.73407745361328,28.354537963867188,61.18983459472656,57.87844467163086
2014-05-20,75.56646728515625,105.01313781738281,63.969482421875,28.264001846313477,60.87003707885742,58.095706939697266
2014-05-21,76.54862976074219,105.77180480957031,64.60663604736328,28.465986251831055,61.18983459472656,58.28395080566406
2014-05-22,76.69744110107422,105.85163116455078,64.74117279052734,28.264001846313477,60.82028579711914,58.399818420410156
2014-05-23,77.40431213378906,105.85163116455078,65.10926055908203,28.264001846313477,60.997955322265625,58.3056526184082
2014-05-27,77.14390563964844,106.09125518798828,65.3853759765625,28.39632797241211,61.495384216308594,57.98706817626953
2014-05-28,76.57096862792969,106.4505844116211,65.4915771484375,28.264001846313477,61.879173278808594,58.001564025878906
2014-05-29,77.08436584472656,106.76998901367188,65.71809387207031,28.31971549987793,62.34824752807617,58.218772888183594
2014-05-30,76.06500244140625,106.96966552734375,65.94464111328125,28.49384307861328,62.7746696472168,58.50117874145508
2014-06-02,77.20341491699219,107.12939453125,66.12872314453125,28.459009170532227,62.447731018066406,58.189823150634766
2014-06-03,77.74658966064453,106.96966552734375,66.02250671386719,28.472949981689453,62.69648361206055,57.87844467163086
2014-06-04,77.61263275146484,106.01136016845703,66.44019317626953,28.410259246826172,62.59980010986328,57.827762603759766
2014-06-05,79.58438873291016,106.88983154296875,67.21893310546875,28.479902267456055,62.83607482910156,58.00879669189453
2014-06-06,80.49212646484375,108.52690887451172,67.39591979980469,28.549558639526367,62.94348907470703,57.950870513916016
2014-06-09,80.91624450683594,109.56507873535156,67.82777404785156,28.49384307861328,63.007930755615234,57.99430847167969
2014-06-10,81.33293914794922,109.44523620605469,67.49505615234375,28.605287551879883,63.30864334106445,58.037742614746094
2014-06-11,80.87162780761719,108.40708923339844,67.19063568115234,28.459009170532227,62.85041427612305,57.97258758544922
2014-06-12,79.35372161865234,107.64845275878906,66.30570220947266,28.364280700683594,62.44944381713867,57.755374908447266
2014-06-13,79.44303131103516,107.96788787841797,66.38359069824219,28.329198837280273,62.427974700927734,57.668460845947266
2014-06-16,79.47278594970703,107.0894546508789,66.40481567382812,28.532699584960938,62.68574905395508,57.70466995239258
2014-06-17,79.36859130859375,107.2890853881836,66.75878143310547,28.715152740478516,62.49239730834961,57.62501525878906
2014-06-18,79.97130584716797,107.36896514892578,66.6808853149414,29.16426658630371,63.65233612060547,57.777069091796875
2014-06-19,79.80016326904297,108.4156494140625,66.85791015625,29.325668334960938,64.51151275634766,58.10291290283203
2014-06-20,81.3849868774414,108.57669830322266,67.12692260742188,29.2554874420166,63.79553985595703,57.87844467163086
2014-06-23,80.93856811523438,107.40919494628906,66.73755645751953,29.283554077148438,63.28715133666992,57.58154296875
2014-06-24,80.21682739257812,107.00660705566406,65.85260009765625,29.367765426635742,63.04371643066406,57.21226119995117
2014-06-25,80.68560028076172,106.36249542236328,65.98715209960938,29.444969177246094,63.423240661621094,57.436737060546875
2014-06-26,80.74510192871094,105.83912658691406,65.88092803955078,29.494075775146484,63.44469451904297,56.929847717285156
2014-06-27,80.93856811523438,106.40275573730469,66.02250671386719,29.606355667114258,63.552093505859375,57.21949005126953
2014-06-30,80.85673522949219,105.79888153076172,65.80305480957031,29.725656509399414,63.96736145019531,56.90812301635742
2014-07-01,81.228759765625,106.281982421875,66.96409606933594,29.676536560058594,63.81697463989258,57.40777587890625
2014-07-02,81.51893615722656,107.12739562988281,66.7446060180664,29.676536560058594,64.20366668701172,57.61051559448242
2014-07-03,82.64991760253906,108.13383483886719,67.16939544677734,29.634445190429688,64.45423126220703,57.91466522216797
2014-07-07,81.96541595458984,107.69100952148438,66.81543731689453,29.57127571105957,64.33968353271484,58.06671905517578
2014-07-08,81.44453430175781,106.16120910644531,66.69508361816406,29.430923461914062,64.24658203125,58.33464431762695
2014-07-09,81.95052337646484,105.95989227294922,66.92867279052734,29.43794059753418,64.27523040771484,59.138404846191406
2014-07-10,81.37014770507812,105.4768295288086,66.7446060180664,29.65547752380371,64.51151275634766,59.094970703125
2014-07-11,81.81658935546875,106.88584899902344,67.18354797363281,29.451984405517578,64.33252716064453,58.76911544799805
2014-07-14,81.9133071899414,107.32867431640625,67.77819061279297,29.739683151245117,65.21319580078125,58.88496780395508
2014-07-15,81.73469543457031,107.12739562988281,67.93396759033203,29.543195724487305,64.68335723876953,58.84153366088867
2014-07-16,82.88800811767578,108.77799987792969,68.23838806152344,29.557233810424805,64.79791259765625,59.078006744384766
2014-07-17,81.66752624511719,107.12739562988281,67.37467956542969,29.487064361572266,64.43278503417969,58.68384552001953
2014-07-18,82.49115753173828,106.52352905273438,68.54278564453125,29.774770736694336,64.50436401367188,58.7933464050293
2014-07-21,82.53609466552734,104.59113311767578,68.91090393066406,29.753734588623047,64.37550354003906,58.59626007080078
2014-07-22,82.4087905883789,104.75215911865234,68.80471801757812,28.90462875366211,63.84565353393555,58.464900970458984
2014-07-23,81.15089416503906,104.30931091308594,68.38701629638672,28.637956619262695,65.02704620361328,58.384605407714844
2014-07-24,78.65000915527344,104.43009948730469,67.96937561035156,28.75023651123047,65.80747985839844,58.581668853759766
2014-07-25,78.50777435302734,103.82621765136719,67.79236602783203,28.771297454833984,65.54974365234375,58.07074737548828
2014-07-28,77.98363494873047,103.02103424072266,67.37467956542969,28.546730041503906,65.13444519042969,57.85177230834961
2014-07-29,78.38798522949219,102.45741271972656,66.39065551757812,28.315168380737305,64.54016876220703,57.406558990478516
2014-07-30,77.40706634521484,103.22232055664062,66.59595489501953,27.80289077758789,63.65948486328125,57.04890823364258
2014-07-31,75.43780517578125,101.24966430664062,65.0101547241211,27.571317672729492,63.07952117919922,56.43577575683594
2014-08-01,75.26560974121094,102.05484771728516,64.82610321044922,27.571317672729492,63.086669921875,58.136436462402344
2014-08-04,76.23151397705078,101.73279571533203,64.67744445800781,27.64850425720215,64.21797180175781,57.82259750366211
2014-08-05,75.99938201904297,100.72633361816406,64.59249877929688,27.494123458862305,63.867149353027344,57.96126174926758
2014-08-06,75.99190521240234,102.41716766357422,64.11109161376953,28.013416290283203,64.80510711669922,59.187469482421875
2014-08-07,76.3288345336914,102.65872192382812,64.39425659179688,27.61343002319336,64.36833190917969,58.494083404541016
2014-08-08,77.33219146728516,103.30287170410156,65.63316345214844,27.683584213256836,64.6475601196289,59.085323333740234
2014-08-11,78.24568939208984,103.82621765136719,65.95171356201172,27.76779556274414,65.7215576171875,59.47215270996094
2014-08-12,78.118408203125,103.10154724121094,65.77472686767578,27.844995498657227,65.30626678466797,59.428367614746094
2014-08-13,78.73986053466797,103.98725128173828,66.73755645751953,28.027435302734375,65.685791015625,59.47215270996094
2014-08-14,79.11424255371094,104.18855285644531,66.82250213623047,28.195865631103516,65.7215576171875,59.81521224975586
2014-08-15,79.17414855957031,103.22232055664062,66.70919799804688,28.687084197998047,65.76451110839844,59.69112014770508
2014-08-18,80.10260772705078,104.9534683227539,67.43843078613281,29.01689910888672,65.97933197021484,60.17287063598633
2014-08-19,80.34220123291016,104.8729476928711,67.37437438964844,28.95374870300293,65.77169799804688,60.355323791503906
2014-08-20,80.64173126220703,106.1209487915039,68.12125396728516,28.946718215942383,66.03662872314453,60.442909240722656
2014-08-21,80.8438949584961,106.40275573730469,68.24217224121094,29.05900764465332,65.90771484375,60.78595733642578
2014-08-22,80.34970092773438,105.2755126953125,67.97187805175781,28.855497360229492,65.58551788330078,60.86625671386719
2014-08-25,80.8438949584961,105.4768295288086,68.14969635009766,29.05900764465332,66.72398376464844,60.97575759887695
2014-08-26,80.9112777709961,104.71188354492188,67.9363021850586,29.19232749938965,66.30152893066406,60.85894012451172
2014-08-27,81.27815246582031,105.19499206542969,67.97899627685547,29.19232749938965,66.03662872314453,60.80784606933594
2014-08-28,81.35302734375,104.71188354492188,67.78694915771484,29.213380813598633,66.28718566894531,60.60348892211914
2014-08-29,81.66752624511719,104.59113311767578,67.73715209960938,29.276535034179688,66.22277069091797,60.66190719604492
2014-09-02,81.55522918701172,104.06778717041016,67.92918395996094,29.220401763916016,66.21562194824219,60.567012786865234
2014-09-03,81.21076965332031,104.47032928466797,67.90076446533203,29.31865119934082,66.88262939453125,60.508583068847656
2014-09-04,81.48033142089844,104.5105972290039,67.56645202636719,29.381803512573242,66.2336196899414,61.0925178527832
2014-09-05,81.27067565917969,105.07421112060547,68.00743103027344,29.360761642456055,66.16152954101562,61.14361572265625
2014-09-08,80.79895782470703,104.99368286132812,67.74424743652344,29.31865119934082,66.24085998535156,60.815147399902344
2014-09-09,80.41709899902344,104.26905059814453,67.18946838378906,29.430923461914062,65.9235610961914,60.574302673339844
2014-09-10,79.31640625,104.47032928466797,67.11831665039062,29.592315673828125,66.19035339355469,61.04873275756836
2014-09-11,79.06180572509766,104.75215911865234,67.38861083984375,29.652393341064453,66.08943176269531,60.93923568725586
2014-09-12,78.63502502441406,104.14826965332031,67.2179183959961,29.306045532226562,65.52696990966797,60.771366119384766
2014-09-15,78.51525115966797,104.3495864868164,67.32459259033203,29.334321975708008,65.76490020751953,61.21657943725586
2014-09-16,78.51525115966797,105.51708221435547,67.4739761352539,29.43328285217285,66.75285339355469,61.36989212036133
2014-09-17,77.86381530761719,105.75862884521484,67.95765686035156,29.412078857421875,66.95475006103516,61.42828369140625
2014-09-18,78.12586975097656,106.40821075439453,68.562255859375,29.539316177368164,67.3297119140625,61.45014572143555
2014-09-19,76.7556381225586,106.73296356201172,68.64049530029297,29.723102569580078,67.63256072998047,61.654563903808594
2014-09-22,75.55012512207031,105.88040924072266,67.36018371582031,29.843259811401367,67.48116302490234,61.9027099609375
2014-09-23,74.8687515258789,105.63681030273438,66.42835998535156,29.609996795654297,67.01242065429688,61.63264846801758
2014-09-24,75.77476501464844,105.27143859863281,66.74132537841797,29.87860107421875,67.42346954345703,62.21656036376953
2014-09-25,74.50933074951172,103.72871398925781,65.72416687011719,29.532236099243164,66.82493591308594,61.5523681640625
2014-09-26,75.16075897216797,104.05349731445312,66.36434173583984,29.829118728637695,67.15666198730469,61.73482894897461
2014-09-29,74.74895477294922,103.20093536376953,66.52794647216797,29.864458084106445,67.17108154296875,61.63264846801758
2014-09-30,74.14994049072266,104.01288604736328,66.23633575439453,30.154281616210938,67.1278076171875,61.12168884277344
2014-10-01,73.0866928100586,102.1453628540039,65.19782257080078,30.21082878112793,66.81049346923828,60.68378829956055
2014-10-02,72.93697357177734,101.98298645019531,64.813720703125,30.154281616210938,66.7600326538086,60.618106842041016
2014-10-03,72.9219741821289,103.1197280883789,65.23336029052734,30.394611358642578,67.42346954345703,61.15822219848633
2014-10-06,73.37871551513672,102.38894653320312,65.40408325195312,30.8187198638916,67.3297119140625,60.997642517089844
2014-10-07,70.90782165527344,100.72441101074219,63.86767578125,31.04489517211914,67.13502502441406,60.69838333129883
2014-10-08,72.36788940429688,102.5107650756836,65.0484390258789,31.490219116210938,67.74076080322266,61.4428825378418
2014-10-09,70.00928497314453,100.60266876220703,63.85344696044922,31.009559631347656,67.47394561767578,61.063331604003906
2014-10-10,69.73223876953125,98.53211212158203,62.5233268737793,31.433671951293945,68.25273132324219,61.815120697021484
2014-10-13,68.64656066894531,97.23297119140625,60.929988861083984,31.150936126708984,67.74076080322266,60.85165786743164
2014-10-14,69.48516845703125,97.84192657470703,61.306976318359375,30.846988677978516,67.07012176513672,60.983028411865234
2014-10-15,69.32791900634766,98.57270812988281,60.53877258300781,30.55717658996582,66.17594909667969,60.54511260986328
2014-10-16,70.34645080566406,98.4509048461914,61.44922637939453,30.08358383178711,65.46928405761719,60.026878356933594
2014-10-17,71.71204376220703,100.7650375366211,64.05972290039062,30.309789657592773,65.98844146728516,60.7786750793457
2014-10-20,70.94246673583984,101.61756896972656,64.01703643798828,30.599576950073242,67.45951843261719,61.4428825378418
2014-10-21,72.34574127197266,103.32269287109375,66.09403991699219,28.754701614379883,67.58930969238281,61.756736755371094
2014-10-22,71.34989166259766,102.26718139648438,64.84215545654297,28.712284088134766,68.11572265625,61.9509162902832
2014-10-23,74.89586639404297,103.2821044921875,66.5634994506836,28.881942749023438,67.6109390258789,61.21541213989258
2014-10-24,75.02413940429688,104.09407806396484,67.36018371582031,29.00210952758789,68.21666717529297,62.634952545166016
2014-10-27,74.34512329101562,103.60690307617188,66.64884948730469,28.811254501342773,68.23109436035156,63.21596145629883
2014-10-28,76.32182312011719,105.06844329833984,67.69447326660156,28.669889450073242,68.69259643554688,63.59840774536133
2014-10-29,75.58997344970703,104.17530059814453,67.60909271240234,28.952627182006836,68.28156280517578,63.64989471435547
2014-10-30,75.5673599243164,104.21587371826172,67.99320983886719,29.263652801513672,68.97382354736328,63.94410705566406
2014-10-31,76.51042938232422,104.78425598144531,68.37020874023438,29.602928161621094,69.34881591796875,64.18681335449219
2014-11-03,75.61261749267578,104.33768463134766,68.04301452636719,29.553455352783203,69.1036605834961,64.26771545410156
2014-11-04,74.39794921875,104.33768463134766,67.77982330322266,29.560518264770508,69.75262451171875,65.1944351196289
2014-11-05,75.00152587890625,104.8248519897461,68.78987121582031,29.906883239746094,69.86800384521484,65.459228515625
2014-11-06,76.13320922851562,107.01715850830078,68.78987121582031,29.89273452758789,69.81029510498047,65.38568878173828
2014-11-07,76.77449798583984,107.22016906738281,68.83256530761719,29.913938522338867,69.80313110351562,65.55481719970703
2014-11-10,77.11400604248047,107.4637451171875,69.18821716308594,29.963422775268555,69.92571258544922,65.79021453857422
2014-11-11,77.35545349121094,107.09835815429688,68.98190307617188,30.048250198364258,69.73101806640625,65.95198822021484
2014-11-12,77.7024917602539,107.66674041748047,69.00325775146484,30.18961524963379,70.06271362304688,65.81227111816406
2014-11-13,76.28408813476562,107.26075744628906,69.0387954711914,30.24616241455078,71.05785369873047,65.16502380371094
2014-11-14,76.4576187133789,107.42314147949219,68.8468017578125,30.203739166259766,70.46649932861328,64.80462646484375
2014-11-17,76.7292251586914,108.03211212158203,68.66182708740234,30.338048934936523,70.9713134765625,64.60603332519531
2014-11-18,76.98575592041016,109.65603637695312,69.24684143066406,30.76923179626465,70.62517547607422,64.68695068359375
2014-11-19,76.42745208740234,109.29065704345703,69.06086730957031,31.256956100463867,70.9640884399414,65.26065063476562
2014-11-20,77.02346801757812,109.00648498535156,69.17532348632812,31.278156280517578,70.71170806884766,65.06941986083984
2014-11-21,80.31295776367188,109.57486724853516,70.24800872802734,31.45488739013672,71.31022644042969,65.16502380371094
2014-11-24,79.9432601928711,109.61547088623047,70.27660369873047,31.292306900024414,71.1587905883789,64.80462646484375
2014-11-25,80.15451049804688,109.04708099365234,70.71287536621094,31.4053955078125,71.33904266357422,65.31214141845703
2014-11-26,79.81498718261719,109.08770751953125,70.85587310791016,31.522846221923828,71.64192962646484,65.37095642089844
2014-11-28,75.8993148803711,107.5449447631836,70.84874725341797,31.907169342041016,72.18276977539062,66.5110092163086
2014-12-01,74.69218444824219,105.63681030273438,69.65445709228516,31.70787811279297,71.87269592285156,66.25354766845703
2014-12-02,75.07695007324219,105.75862884521484,69.98344421386719,31.700775146484375,72.3918685913086,66.9817123413086
2014-12-03,75.58245086669922,107.09835815429688,71.49235534667969,31.174095153808594,71.36483001708984,66.1947250366211
2014-12-04,75.19767761230469,105.9209976196289,70.98461151123047,30.96056365966797,70.95108795166016,66.62129211425781
2014-12-05,74.52618408203125,105.59622955322266,71.29209899902344,30.98190689086914,70.95834350585938,66.47419738769531
2014-12-08,71.8629379272461,104.29707336425781,70.61988830566406,30.704330444335938,70.97286987304688,66.75370788574219
2014-12-09,72.01380920410156,103.85049438476562,71.02753448486328,29.92142677307129,70.50105285644531,66.71691131591797
2014-12-10,70.18045806884766,102.59196472167969,69.7259750366211,29.608257293701172,69.81153106689453,66.1947250366211
2014-12-11,69.93147277832031,103.16034698486328,70.00487518310547,29.55845069885254,69.89132690429688,66.49626922607422
2014-12-12,68.2791976928711,101.0492172241211,68.56742095947266,29.117168426513672,68.76631164550781,65.86373901367188
2014-12-15,67.71337890625,99.8312759399414,68.51737213134766,28.875173568725586,68.3307876586914,65.60629272460938
2014-12-16,67.40401458740234,99.42525482177734,68.92501068115234,28.74705696105957,67.20572662353516,65.7239990234375
2014-12-17,67.71337890625,100.11546325683594,69.84036254882812,29.572668075561523,68.02595520019531,66.70958709716797
2014-12-18,69.17700958251953,103.02506256103516,71.96435546875,30.170534133911133,69.21633911132812,67.66571044921875
2014-12-19,69.19210052490234,104.99213409423828,72.3433609008789,29.85736656188965,69.27439880371094,67.70249938964844
2014-12-22,69.65232849121094,105.36097717285156,72.3791275024414,30.14206314086914,70.13088989257812,68.10700225830078
2014-12-23,70.54259490966797,106.05762481689453,72.9297866821289,30.583343505859375,70.66800689697266,68.61451721191406
2014-12-24,70.70858001708984,105.85271453857422,72.91548156738281,30.561994552612305,70.4720230102539,68.50418090820312
2014-12-26,71.0933609008789,105.6478271484375,72.67948913574219,30.57622528076172,70.44300079345703,68.7395248413086
2014-12-29,70.70104217529297,105.31999206542969,72.70809173583984,30.505056381225586,70.21072387695312,68.13642120361328
2014-12-30,69.8560562133789,104.78724670410156,72.0287094116211,30.433876037597656,69.65184783935547,67.95992279052734
2014-12-31,69.05631256103516,103.55783081054688,71.45661163330078,30.04953384399414,68.6356430053711,66.99642181396484
2015-01-02,69.32035827636719,102.69721984863281,71.67831420898438,29.992595672607422,68.54853820800781,66.51834869384766
2015-01-05,65.66122436523438,100.81211853027344,70.3123779296875,29.992595672607422,68.03321838378906,66.20206451416016
2015-01-06,65.23868560791016,98.64014434814453,70.14787292480469,30.220340728759766,67.51786804199219,65.90052795410156
2015-01-07,66.24969482421875,98.68114471435547,70.65564727783203,30.59757423400879,69.49213409423828,66.2461929321289
2015-01-08,66.9287109375,99.86956787109375,71.94286346435547,30.967681884765625,70.7551040649414,67.00374603271484
2015-01-09,66.12898254394531,98.4762191772461,70.74860382080078,30.62604522705078,70.27606201171875,66.37859344482422
2015-01-12,65.55558776855469,98.27131652832031,70.40534210205078,30.348468780517578,69.98573303222656,66.13587951660156
2015-01-13,65.16326904296875,97.77954864501953,70.90594482421875,30.34134864807129,69.93492889404297,66.4153823852539
2015-01-14,64.93690490722656,97.45170593261719,70.57696533203125,30.29153823852539,70.16718292236328,66.18736267089844
2015-01-15,64.13823699951172,96.63211059570312,69.44705963134766,30.163410186767578,70.16718292236328,66.0917739868164
2015-01-16,63.78833770751953,96.67311096191406,70.24085235595703,30.270179748535156,70.61720275878906,67.11408996582031
2015-01-20,63.87201690673828,97.73858642578125,70.78436279296875,30.718570709228516,70.77688598632812,67.06995391845703
2015-01-21,64.93690490722656,98.51722717285156,70.97747039794922,30.860916137695312,70.69705963134766,67.20624542236328
2015-01-22,66.03986358642578,99.50074005126953,71.07756805419922,31.159854888916016,71.78582000732422,67.86551666259766
2015-01-23,65.1194839477539,100.32036590576172,73.30165100097656,30.8253231048584,71.51725006103516,66.72476196289062
2015-01-26,65.43897247314453,100.77115631103516,72.86543273925781,30.604694366455078,71.63337707519531,66.35443878173828
2015-01-27,60.73814010620117,99.9105453491211,72.15743255615234,30.170534133911133,70.2034683227539,64.06555938720703
2015-01-28,60.85984802246094,97.69758605957031,71.38510131835938,29.836017608642578,69.47763061523438,63.073001861572266
2015-01-29,60.852210998535156,98.68114471435547,71.63538360595703,29.964115142822266,69.70263671875,63.458168029785156
